app_package,review,rating,votes,date,uid,formated_date,unix_timestamp,app_category
com.budgestudios.googleplay.HotWheelsUnlimited,"Umm, hey guys, uh, I'm rating it 5 stars because I haven't tried it and Its my first time. I hope you hotwheel guys made an awesome game. 🤩",5,0,"October 18, 2021",nctO86JeexeXRa6s,2021-10-18,1634529600.0,Racing
com.gma.water.sort.puzzle,This game is alot of fun but the ads are so annoying. The keep pausing and it takes forever to get past them.,3,0,"January 10, 2022",nctO86JeexeXRa6s,2022-01-10,1641790800.0,Puzzle
com.ups.mobile.android,Easy to use 🙌🏾,4,0,"March 10, 2022",nctO86JeexeXRa6s,2022-03-10,1646888400.0,Business
com.advant.streamer,I like the game,5,0,"March 31, 2022",nctO86JeexeXRa6s,2022-03-31,1648699200.0,Simulation
com.feelingtouch.clonewar,good game with borderland style graphics,5,0,"November 28, 2019",njSlDF2flDBkCBrH,2019-11-28,1574917200.0,Role Playing
com.triadastudio.shadowmatic,Love it,5,0,"November 30, 2019",njSlDF2flDBkCBrH,2019-11-30,1575090000.0,Puzzle
org.nanobit.taboo,I'm very addicted to this app. The stories are very interesting and teaches me to be more Romantic to my partner,5,0,"April 2, 2020",njSlDF2flDBkCBrH,2020-04-02,1585800000.0,Role Playing
com.dailymotion.dailymotion,At first it was good as love watching everybody loves Raymond but now it doesn't work . Just blank and nothing plays ! And deleted and reinstalled but still the same . Been going on for about 2 weeks now !!!,1,4,"June 21, 2020",njSlDF2flDBkCBrH,2020-06-21,1592712000.0,Entertainment
com.altshift.cryingsuns,Amazing game. It's definitely worth the money.,5,0,"January 25, 2021",njSlDF2flDBkCBrH,2021-01-25,1611550800.0,Strategy
com.playdemic.golf.android,"Really fun game and great to kill time. Love the strategy and skill the game takes, along with tournaments (my favorite part). Obviously players who spend money will have better clubs but it isnt too hard to compete. Also a lot of complaints about rigging which doesn't exist, it's pretty much always your fault if you messed up whether due to wind or timing or whatever. Overall a great game and would especially recommend if you are a more relaxed person.",5,14,"August 24, 2021",njSlDF2flDBkCBrH,2021-08-24,1629777600.0,Sports
com.teamwood.spacewood.unity,Great game,5,2,"February 18, 2022",njSlDF2flDBkCBrH,2022-02-18,1645160400.0,Strategy
org.khanacademy.android,"Great app! I learn a lot. I dunno if its my phone or connection but the articles are empty. Pls fix this. Also, optional dark mode pls:)",5,1,"March 10, 2022",njSlDF2flDBkCBrH,2022-03-10,1646888400.0,Education
com.ctt.celltrak2,I sign in and i work 40 hours and it reads 32 and its tells me that i don't have any schedule,1,2,"September 7, 2019",ntAFWmuW9qr18MKt,2019-09-07,1567828800.0,Medical
com.perblue.disneyheroes,"Since the last update, 1st, loading is consuming more time. 2nd, everytime that you switch account, it crashes. 3rd it always says update failed even though it was successful and playable. The major change i think is the slower connection, On the first updates, connection is fast but then when the last update hits, it get slower.",2,44,"December 21, 2019",ntAFWmuW9qr18MKt,2019-12-21,1576904400.0,Strategy
mytown.hospital,I like the game but can u add clothes for the brother and sister.,4,116,"August 22, 2020",ntAFWmuW9qr18MKt,2020-08-22,1598068800.0,Educational
com.appynation.puzzlepage,best game ever but can there be more things to do.,5,0,"September 16, 2021",ntAFWmuW9qr18MKt,2021-09-16,1631764800.0,Puzzle
com.cornago.stefano.lapse,Fun. Surprisingly replayable,4,0,"January 3, 2022",ntAFWmuW9qr18MKt,2022-01-03,1641186000.0,Strategy
com.combyne.app,Is good but I don't love it,3,0,"March 15, 2022",ntAFWmuW9qr18MKt,2022-03-15,1647316800.0,Lifestyle
com.sunsetgames.bordersecurity,To meny adds,4,0,"March 28, 2022",ntAFWmuW9qr18MKt,2022-03-28,1648440000.0,Casual
com.nianticlabs.pokemongo,"Base money fancy clothes opps and coppas I dispose, talk slow, low your tone, If you need an illegal lone",5,0,"March 30, 2022",ntAFWmuW9qr18MKt,2022-03-30,1648612800.0,Adventure
kemco.execreate.asdivinediosfree,Nice old fashion style game,5,0,"August 20, 2018",nvnWKexQZLhwAeYj,2018-08-20,1534737600.0,Role Playing
com.fossil.wearables.fossil,I am enjoying this app. It is minimally flashy and tells you what you need to see clearly. If the title of the alarm in the page that shows all alarms was rendered that would be swell.,4,0,"July 21, 2020",nvnWKexQZLhwAeYj,2020-07-21,1595304000.0,Lifestyle
com.gamestar.pianoperfect,"I've been using this app for years and it getting worse. Multi track have many problems, there are bugs. Sometimes the instruments sounds changes or when you convert into mp3, the sound of other instruments doesn't come out in the mp3 which ruins the multi track and that's the reason why you have to start from beginning and its so disappointing. Please fix this issue! And also please make this app easy to use! Thank you...",2,11,"August 22, 2020",nvnWKexQZLhwAeYj,2020-08-22,1598068800.0,Music & Audio
net.mobigame.zombietsunami,The game {Zombie Tsunami} is a pioteful game put It is a egggggggggggggggggggggggggggggggggggggggggggggggggggggg game,2,2,"February 23, 2021",nvnWKexQZLhwAeYj,2021-02-23,1614056400.0,Arcade
com.scopely.startrek,"Always giving me a ""resource error""(not enough resources) when I actually do have enough. Otherwise it is a fun game",4,0,"March 11, 2022",nvnWKexQZLhwAeYj,2022-03-11,1646974800.0,Strategy
com.plato.android,Game freezes every time I open it. Reinstalling does not fix the issue,2,0,"April 26, 2020",o49KwgWMhvcQqmKz,2020-04-26,1587873600.0,Social
com.everybodyhouse.paperclipsuniquetest,fun game in browser but stops working after 20 sec on android 10,1,0,"May 5, 2020",o49KwgWMhvcQqmKz,2020-05-05,1588651200.0,Simulation
com.stanislau.bedtime.audio.stories.kids,"Awesome app. Such a nice sleep agter these bedtime stories. Tried other apps, didn't have such cool effect",5,0,"August 26, 2021",o49KwgWMhvcQqmKz,2021-08-26,1629950400.0,Parenting
com.funcube.loa,Voice chat feature not working,4,0,"October 1, 2021",o49KwgWMhvcQqmKz,2021-10-01,1633060800.0,Action
se.parkster.client.android,I love it. They don't over charge like easypark,5,0,"October 8, 2021",o49KwgWMhvcQqmKz,2021-10-08,1633665600.0,Travel & Local
com.amanotes.beathopper,This game is awesome it have so many songs and its easier than music tiles we start the game we get some gems and we can purchase things with it bro I reccomand you to play this game it is better then music tiles,5,0,"March 27, 2022",o49KwgWMhvcQqmKz,2022-03-27,1648353600.0,Music
com.tul.tatacliq,There are so many changes to be done. There are many bugs which must be resolved. UI doesn't respond well. Order history screen must be tested thoroughly as it has many issues. And also multiple purchases of a single product at the same timestamp is not in sync with the availability. That must be taken care. The development and testing teams must work hard to make the app function better.,2,0,"August 31, 2020",o921T3GdgKzxCgL3,2020-08-31,1598846400.0,Shopping
net.beginners.weight.loss.workout.women.yoga.go,"I got this app bc it was advertised as being a personalized guide to which workouts to do to meet your goals. All it is, is videos of someone doing yoga (which you can do for FREE on YouTube) while someone else talks the entire time...like counting or telling you each and every motion even when it's a repeat. If you have to pause during a workout, it goes all the way back to the beginning. No free trial should have been my first sign that this app is not what it claims. DON'T SPEND $30 ON THIS!",1,153,"September 13, 2020",o921T3GdgKzxCgL3,2020-09-13,1599969600.0,Health & Fitness
com.freeit.java,"Having wanted to learn more about programming for quite some time, Programming Hub allowed me to pursue a goal. Not only within a specfic area, but a hundred more - there is no limitation on which parts of the field you can tackle. Pro membership is worth every penny.",5,7,"September 20, 2020",o921T3GdgKzxCgL3,2020-09-20,1600574400.0,Education
com.philo.philo.google,"I installed and promptly Uninstalled this app... every channel they have is free everywhere else. Any smart TV or even Pluto-tv has the exact channels literally free. If I watch commercials, I'm not paying...",1,0,"November 25, 2020",o921T3GdgKzxCgL3,2020-11-25,1606280400.0,Entertainment
com.evogames.slavsforvk,I like it. Especially when u get to kill da bugs and it looks like a whole battle lol. The only thing I don't like is that it's so hard to get the special items or tokens to be able to upgrade your pantry/storage for all of your items.,4,1,"August 20, 2021",o921T3GdgKzxCgL3,2021-08-20,1629432000.0,Casual
com.saiyun.avgchapters.episodestories.romance,I love this app .... This is the best app for reading love stories.....🥰🥰🥰🥰🥰❤️❤️❤️❤️❤️❤️,5,36,"March 16, 2022",o921T3GdgKzxCgL3,2022-03-16,1647403200.0,Simulation
com.fossil.wearables.fossil,always disconnected,1,0,"March 23, 2022",o921T3GdgKzxCgL3,2022-03-23,1648008000.0,Lifestyle
com.sleekbit.dormi,Does not work,1,0,"March 27, 2016",oFazefnkCSV63aSl,2016-03-27,1459051200.0,Parenting
com.citrix.Receiver,"works perfect every time! Allows me to connect to my desktop, via smart phone and work anything i need to.",5,0,"July 26, 2019",oFazefnkCSV63aSl,2019-07-26,1564113600.0,Business
com.viacom.betplus,Great system to do great works for storrys in the feel of great actting.,5,21,"July 8, 2020",oFazefnkCSV63aSl,2020-07-08,1594180800.0,Entertainment
com.fillword.cross.wordmind.en,"Butterfly section stuck, can't advance. Disappointed",3,1,"October 13, 2020",oFazefnkCSV63aSl,2020-10-13,1602561600.0,Word
io.storychat,My content is amazing. There is some other content on app that is good too. However I do believe that we should be able to record ourselves/screen when livestreaming. Would make livestreams more interesting,4,2,"September 12, 2021",oFazefnkCSV63aSl,2021-09-12,1631419200.0,Books & Reference
com.didiglobal.passenger,The application is not ready to be used in streets..the drivers cancel the trips..and ask for cancellation fees ..after waiting for them for long time ..which is not logic..and that happens more than one time ..I will not use it again,1,121,"October 18, 2021",oFazefnkCSV63aSl,2021-10-18,1634529600.0,Maps & Navigation
com.wemade.mir4global,Finally!! This is the real game for gamers. I love this kind of challenges.,5,0,"January 4, 2022",oFazefnkCSV63aSl,2022-01-04,1641272400.0,Role Playing
com.cube.crush.connect,Man I been waiting for about 2 months I been passed level 30 im on level 265 I cashed in for the 500 and the 1000 and I still have almost 3000 to cash out in but I been waiting to see what will happen and guess what I'm still waiting. Whats the hold up Bobby am I getting money or are yall(people that advertise this game)just full of dookie.let me know.,1,1,"January 11, 2022",oFazefnkCSV63aSl,2022-01-11,1641877200.0,Puzzle
com.fossil.wearables.fossil,"Cool app but it's causing my apps to constantly reload, I've been racking my brain to figure out why this was happening and even went to upgrade my phone cause of it, will be uninstalling, please fix!",2,0,"January 30, 2018",oNlVErUHC1LwA1mC,2018-01-30,1517288400.0,Lifestyle
com.delta.mobile.android,App is like the airline itself. Overall pretty bad. Flight info difficult to find and getting whatever info you want from the app is like solving a puzzle. Delta!!!,2,17,"August 6, 2019",oNlVErUHC1LwA1mC,2019-08-06,1565064000.0,Travel & Local
au.com.shiftyjelly.pocketcasts,"Used this app since day one, paid for it when it wasn't free and never looked back. Then, they changed the interface and I've been cussing Everytime I use it. Then the most recent update came out and it can't even play a full podcast without it cutting out and pausing randomly for seconds to minutes for no reason (on downloaded shows and streaming shows the same experience). This is straight up trash now. Glad they sold to a company with no worries about it's user base.",1,8,"September 25, 2019",oNlVErUHC1LwA1mC,2019-09-25,1569384000.0,News & Magazines
com.touchten.jfchain,It was easy and addictive game.,5,0,"November 14, 2019",oNlVErUHC1LwA1mC,2019-11-14,1573707600.0,Arcade
com.aheadmoney.bank,"Extremely suspicious. Only installed because I was refered by a company I trusted. Debit card never arrived, which is good since app says my nearest atm is in a run down shack in a deserted rural area 8 miles away. I'm grateful I didn't link my payroll, main checking account or legitimate mobile pay apps to this modern day Nigerian Prince. Now they are giving me the runaround about disabling the login credentials. I deeply regret installing this on my phone. Who knows what kind of data it steals",1,23,"July 22, 2021",oNlVErUHC1LwA1mC,2021-07-22,1626926400.0,Finance
com.fng.foxnation,"Very informative, something I can have faith in.",5,1,"November 18, 2021",oNlVErUHC1LwA1mC,2021-11-18,1637211600.0,News & Magazines
com.peoplefun.wordstacks,Ads after every level . 30 second no skip adverts. Try to skip early takes u 2 the play store. Annoying AF . Deleted,2,0,"November 13, 2018",oOXkHUhn3MM33IfC,2018-11-13,1542085200.0,Word
com.word.puzzle.game.connect,This app made me learn a lot but after updating it i couldn't open again.it couldn't open itself.it was all fun and a great app. Please do something about it,2,4,"January 7, 2020",oOXkHUhn3MM33IfC,2020-01-07,1578373200.0,Word
com.downdogapp,"Really good, wish I could see what each session had in mind before starting though.",4,0,"January 29, 2020",oOXkHUhn3MM33IfC,2020-01-29,1580274000.0,Health & Fitness
com.senri.da,"A fun game with a solid sense of humor, and better yet, if you pay for the game you get the game - no random microtransactions, no missing pieces. Highly recommend, and hope we get a sequel based on the terrible ending.",5,14,"April 3, 2021",oOXkHUhn3MM33IfC,2021-04-03,1617422400.0,Puzzle
com.thankyo.hwgame,Fantastic app,3,0,"July 11, 2021",oOXkHUhn3MM33IfC,2021-07-11,1625976000.0,Social
com.reader.books,"Great app. Best on Android at the moment for me. Beautiful ui, clutter free and the ability to group texts. Would love the option to highlight text and read pdf files.",5,1,"February 28, 2019",oRd5kU6rmDgEw57J,2019-02-28,1551330000.0,Books & Reference
com.youmusic.magictiles,"Theres a lot you can do, but the app just seems so low budget its hard to use. Its slow when loading (my internet is just fine), audio is choppy and often glitchy, and the ads slow things down too. Also can we talk about the ads? Good lord thats just way too many. I get money pays bills, but they take every chance they can get to cram in an ad in this already budget game. So overall i dont reccomend, you can pay to disable ads probably but that just seems a waste of your money.",2,250,"June 25, 2020",oRd5kU6rmDgEw57J,2020-06-25,1593057600.0,Music
com.microblink.photomath,Really helpful,4,0,"January 31, 2022",oRd5kU6rmDgEw57J,2022-01-31,1643605200.0,Education
